"foreign_language","race","sex","wealth","educ","log_wealth","log_educ"
0,0,2,414527,16,12.9348933901574,2.77258872223978
0,0,2,92600,14,11.4360444206343,2.63905732961526
0,1,2,3772937,12,15.1433643012189,2.484906649788
1,1,1,564000,14,13.2428095304802,2.63905732961526
0,1,2,541000,16,13.2011745578286,2.77258872223978
0,1,1,55400,12,10.9223348727354,2.484906649788
0,1,2,629031,20,13.3519358190468,2.99573227355399
0,1,1,1200,9,7.09007683577609,2.19722457733622
0,1,2,77000,9,11.2515607008358,2.19722457733622
0,1,1,26000,12,10.1658518170036,2.484906649788
0,1,1,387000,14,12.8661799720119,2.63905732961526
0,1,1,16449398,15,16.6157994387613,2.70805020110221
0,1,2,110200,15,11.610052175701,2.70805020110221
0,1,2,864500,18,13.6699065841055,2.89037175789616
0,1,2,427465,16,12.9656276926623,2.77258872223978
0,1,1,1598000,12,14.2842634053084,2.484906649788
0,1,1,236200,14,12.3724341827454,2.63905732961526
0,1,2,239700,12,12.3871434204225,2.484906649788
0,1,2,223000,12,12.3149270504423,2.484906649788
0,1,2,71600,12,11.1788503529487,2.484906649788
0,1,1,626000,11,13.3471056500822,2.39789527279837
0,1,2,321000,18,12.6791964021122,2.89037175789616
0,1,2,870769,16,13.6771320082601,2.77258872223978
0,1,2,16449398,16,16.6157994387613,2.77258872223978
0,1,2,1800,12,7.49554194388426,2.484906649788
1,1,1,1852000,16,14.4317766941883,2.77258872223978
1,1,1,2811800,16,14.8493354056279,2.77258872223978
0,0,1,51900,11,10.857074069154,2.39789527279837
0,0,1,26700,12,10.1924188443883,2.484906649788
0,0,2,1056250,18,13.8702354576535,2.89037175789616
0,0,1,317000,12,12.6666570528594,2.484906649788
0,0,2,309000,16,12.6410965558799,2.77258872223978
0,0,2,202300,14,12.2175070231558,2.63905732961526
0,0,2,109300,15,11.6018516741646,2.70805020110221
0,0,2,205000,14,12.2307652581205,2.63905732961526
0,1,2,70000,14,11.1562505210315,2.63905732961526
0,0,2,177250,13,12.0853164443944,2.56494935746154
0,1,1,907654,12,13.7186185276939,2.484906649788
0,1,2,3599654,12,15.0963482876963,2.484906649788
1,1,1,881100,16,13.6889264058548,2.77258872223978
0,1,2,16449398,19,16.6157994387613,2.94443897916644
0,1,1,374300,16,12.8328128938925,2.77258872223978
0,1,2,437400,12,12.9886033872248,2.484906649788
0,1,2,2534333,13,14.7454410440154,2.56494935746154
0,1,2,16449398,18,16.6157994387613,2.89037175789616
0,1,1,1578000,16,14.271668780388,2.77258872223978
0,1,2,106925,19,11.5798829330951,2.94443897916644
1,1,1,219500,15,12.2991075114974,2.70805020110221
0,0,2,242500,18,12.3987569893597,2.89037175789616
0,0,1,82000,12,11.3144745262464,2.484906649788
0,0,2,52000,16,10.8589989975636,2.77258872223978
0,0,1,9700,15,9.17988116449147,2.70805020110221
1,0,2,122000,16,11.7117763237154,2.77258872223978
0,1,2,119200,13,11.6885580336134,2.56494935746154
0,1,1,169850,9,12.0426709735887,2.19722457733622
0,0,2,1300,10,7.17011954344963,2.30258509299405
0,0,2,12000,13,9.39266192877014,2.56494935746154
1,0,1,98500,12,11.4978118271602,2.484906649788
0,0,1,41000,12,10.6213273456864,2.484906649788
0,0,2,157500,12,11.9671807372478,2.484906649788
0,0,2,5500,12,8.61250337122056,2.484906649788
0,0,1,111600,12,11.6226763289293,2.484906649788
0,0,2,269800,13,12.5054362227558,2.56494935746154
0,1,2,13600,12,9.51782507172414,2.484906649788
0,0,2,455,11,6.12029741895095,2.39789527279837
0,1,1,343500,14,12.7469423906445,2.63905732961526
0,1,2,991000,12,13.8064698133121,2.484906649788
0,1,2,514327,19,13.1506145289267,2.94443897916644
1,1,2,73000,16,11.1982147201305,2.77258872223978
1,1,1,55000,12,10.9150884642146,2.484906649788
0,1,1,89000,12,11.3963916487143,2.484906649788
0,1,2,489000,13,13.100117768457,2.56494935746154
0,1,2,1367857,18,14.128755839537,2.89037175789616
0,1,2,117900,12,11.6775920865255,2.484906649788
0,1,2,27800,12,10.2327912996787,2.484906649788
0,1,1,3267591,12,14.999563574131,2.484906649788
0,1,2,850700,12,13.653814818964,2.484906649788
0,1,2,647000,19,13.380101573483,2.94443897916644
0,1,2,977000,12,13.7922419310249,2.484906649788
0,1,1,840000,13,13.6411571708195,2.56494935746154
1,1,1,69000,12,11.1418617835794,2.484906649788
0,1,2,1334300,14,14.1039173677305,2.63905732961526
0,1,2,2516000,18,14.7381808968025,2.89037175789616
1,1,1,1069500,14,13.8827018075046,2.63905732961526
0,1,1,1348000,16,14.1141325704544,2.77258872223978
0,1,1,231970,12,12.3543633319423,2.484906649788
0,1,2,354000,16,12.7770521921159,2.77258872223978
1,1,2,729000,15,13.4994290109908,2.70805020110221
0,1,1,53500,12,10.8874369328841,2.484906649788
0,1,2,216000,18,12.2830336866663,2.89037175789616
0,1,1,50000,12,10.8197782844103,2.484906649788
0,1,2,310500,18,12.6459391803557,2.89037175789616
0,0,2,123000,16,11.7199396343546,2.77258872223978
0,0,1,769000,14,13.5528462484878,2.63905732961526
0,0,2,95000,14,11.4616321705827,2.63905732961526
0,0,2,476000,16,13.0731731332136,2.77258872223978
0,0,1,56700,15,10.9455294897158,2.70805020110221
0,1,2,23000,12,10.0432494949113,2.484906649788
0,1,1,1462000,18,14.1953159192919,2.89037175789616
0,1,2,28000,12,10.2399597891573,2.484906649788
0,1,1,4000,12,8.29404964010203,2.484906649788
0,1,2,66500,18,11.1049572266439,2.89037175789616
0,1,1,1328000,16,14.0991846090185,2.77258872223978
0,1,2,151000,12,11.9250351157971,2.484906649788
0,1,1,2237000,15,14.6206462404723,2.70805020110221
0,1,1,177750,8,12.0881333476655,2.07944154167984
0,1,1,146600,12,11.8954630684347,2.484906649788
0,1,1,478000,13,13.0773660114736,2.56494935746154
0,1,2,1245000,17,14.0346460878809,2.83321334405622
0,1,1,676000,16,13.4239483550251,2.77258872223978
0,1,2,730001,16,13.5008011829866,2.77258872223978
0,1,2,62700,13,11.046116726621,2.56494935746154
0,1,1,85000,9,11.3504065354725,2.19722457733622
0,1,1,6000,10,8.69951474821019,2.30258509299405
0,1,1,35000,13,10.4631033404715,2.56494935746154
0,1,1,231550,12,12.3525511119089,2.484906649788
0,1,2,1199654,16,13.9975437398488,2.77258872223978
0,1,1,9000,13,9.10497985631836,2.56494935746154
1,1,1,49700,12,10.8137602120847,2.484906649788
1,1,1,2577000,12,14.7621364896345,2.484906649788
0,1,1,303000,12,12.6214880844915,2.484906649788
0,1,2,90300,12,11.4108927394051,2.484906649788
0,1,2,1071100,20,13.8841967157527,2.99573227355399
0,1,2,3000,12,8.00636756765025,2.484906649788
0,1,1,13300,16,9.49551931420985,2.77258872223978
0,1,1,32000,16,10.3734911817819,2.77258872223978
0,1,2,1201000,16,13.9986651010621,2.77258872223978
0,0,2,222100,15,12.3108830098825,2.70805020110221
0,0,2,5970,19,8.69450220638665,2.94443897916644
1,0,2,71500,15,11.1774527286821,2.70805020110221
0,0,1,166400,15,12.0221498073692,2.70805020110221
0,0,2,45200,15,10.7188523658203,2.70805020110221
0,0,1,112000,12,11.6262541502772,2.484906649788
0,0,2,59000,13,10.9852927228879,2.56494935746154
0,0,1,401054,12,12.9018513605641,2.484906649788
0,0,2,94564,19,11.4570321329297,2.94443897916644
0,1,2,52080,7,10.8605362768825,1.94591014905531
0,1,1,624600,15,13.3448667238311,2.70805020110221
0,1,2,820300,16,13.6174254059908,2.77258872223978
0,1,2,678500,20,13.4276397582571,2.99573227355399
0,1,2,100,16,4.60517018598809,2.77258872223978
0,1,1,1703000,14,14.3479019596448,2.63905732961526
0,1,2,457000,12,13.0324386698763,2.484906649788
0,1,2,41500,12,10.6334487062188,2.484906649788
0,1,2,18100,12,9.80366721725392,2.484906649788
0,1,2,265500,12,12.4893701196641,2.484906649788
0,1,1,1906000,16,14.4605173631963,2.77258872223978
0,0,1,782654,16,13.5704459871447,2.77258872223978
0,0,1,1576937,17,14.2709949158764,2.83321334405622
0,0,2,500,11,6.21460809842219,2.39789527279837
0,0,2,6000,13,8.69951474821019,2.56494935746154
0,1,2,114000,19,11.6439537273766,2.94443897916644
0,0,2,164254,16,12.0091692891706,2.77258872223978
0,1,2,2000,7,7.60090245954208,1.94591014905531
0,1,1,357500,12,12.7868906411162,2.484906649788
0,1,2,405000,14,12.9116423460887,2.63905732961526
0,1,1,448700,12,13.0141097919641,2.484906649788
0,1,2,75400,8,11.230562553996,2.07944154167984
0,1,1,605000,12,13.312983737013,2.484906649788
0,1,2,560000,12,13.2356920627113,2.484906649788
0,1,2,227000,18,12.3327052964635,2.89037175789616
0,1,1,370000,8,12.8212582846204,2.07944154167984
0,1,2,46000,14,10.7363966754712,2.63905732961526
0,1,1,16449398,18,16.6157994387613,2.89037175789616
0,0,1,138400,16,11.8379033221657,2.77258872223978
0,0,2,82000,14,11.3144745262464,2.63905732961526
0,0,2,15048,12,9.61900037098087,2.484906649788
0,0,2,18600,13,9.83091685970129,2.56494935746154
0,0,1,35960,11,10.4901624885856,2.39789527279837
0,0,1,428600,12,12.9682793620216,2.484906649788
0,0,2,556100,12,13.2287034131757,2.484906649788
0,1,2,16449398,12,16.6157994387613,2.484906649788
0,1,2,106000,12,11.5711943730942,2.484906649788
0,1,2,175370,12,12.0746533066633,2.484906649788
0,1,1,387500,12,12.8674711277755,2.484906649788
0,1,1,564000,17,13.2428095304802,2.83321334405622
0,1,2,2895000,16,14.8784956689892,2.77258872223978
0,1,1,3530000,18,15.0768084289095,2.89037175789616
1,1,1,573000,15,13.2586409956969,2.70805020110221
1,1,2,225000,12,12.3238556811866,2.484906649788
0,1,1,1085000,17,13.8970905449567,2.83321334405622
0,1,2,167300,16,12.0275438869749,2.77258872223978
0,1,2,209900,18,12.2543865058087,2.89037175789616
0,1,2,135000,15,11.8130300574206,2.70805020110221
0,1,2,46350,13,10.743976570994,2.56494935746154
0,1,1,200000,12,12.2060726455302,2.484906649788
0,0,2,1643000,12,14.3120343970194,2.484906649788
0,0,2,65500,16,11.0898054216233,2.77258872223978
0,1,2,21500,12,9.97580821411575,2.484906649788
0,0,1,109100,12,11.6000201718212,2.484906649788
0,0,1,60600,12,11.0120501720574,2.484906649788
0,0,2,91702,15,11.4262994682575,2.70805020110221
0,1,2,150000,12,11.9183905730784,2.484906649788
0,1,2,7000,12,8.85366542803745,2.484906649788
1,1,1,24000,11,10.0858091093301,2.39789527279837
0,1,2,207500,10,12.2428866186529,2.30258509299405
1,1,2,289300,12,12.5752194909642,2.484906649788
0,1,1,119700,12,11.6927438915461,2.484906649788
0,1,1,19500,14,9.87816974455184,2.63905732961526
0,1,1,556600,12,13.2296021280739,2.484906649788
0,1,1,619500,12,13.3366679800513,2.484906649788
0,1,2,143200,14,11.8719975335087,2.63905732961526
0,1,1,18000,12,9.7981270368783,2.484906649788
0,1,2,9000,16,9.10497985631836,2.77258872223978
0,1,1,3098937,18,14.9465697074248,2.89037175789616
0,1,1,235000,14,12.3673407931263,2.63905732961526
0,1,1,15720,16,9.6626890659832,2.77258872223978
0,1,2,143000,15,11.870599909242,2.70805020110221
0,1,1,852000,16,13.6553418058115,2.77258872223978
0,1,1,16449398,14,16.6157994387613,2.63905732961526
0,1,1,244200,12,12.4057428406587,2.484906649788
0,1,1,2100,12,7.64969262371151,2.484906649788
0,1,2,240000,12,12.3883942023241,2.484906649788
0,1,1,661200,12,13.401811644929,2.484906649788
0,1,1,290000,12,12.5776362019627,2.484906649788
0,1,2,395000,18,12.8866410438833,2.89037175789616
0,1,2,369000,16,12.8185519230227,2.77258872223978
0,1,1,1163000,18,13.9665134315008,2.89037175789616
0,1,2,4054381,16,15.2153085828312,2.77258872223978
0,1,1,81000,12,11.3022044336546,2.484906649788
0,1,2,149600,12,11.9157203445225,2.484906649788
0,1,1,100,12,4.60517018598809,2.484906649788
1,1,1,41100,12,10.6237634004843,2.484906649788
0,1,2,124700,12,11.7336661316681,2.484906649788
0,1,2,2500,16,7.82404601085629,2.77258872223978
0,1,1,335000,12,12.7218858108072,2.484906649788
0,1,2,468500,12,13.0572913806606,2.484906649788
0,1,2,115000,12,11.6526874073454,2.484906649788
0,1,2,201000,12,12.2110601870412,2.484906649788
0,1,2,105000,14,11.5617156291397,2.63905732961526
0,1,2,15000,12,9.61580548008435,2.484906649788
0,1,1,305000,16,12.6280670555895,2.77258872223978
0,1,2,2340,17,7.75790620835175,2.83321334405622
0,1,2,16449398,20,16.6157994387613,2.99573227355399
0,1,1,388150,16,12.8691471418338,2.77258872223978
0,1,1,483000,15,13.0877719326347,2.70805020110221
0,1,2,878000,12,13.6854018726173,2.484906649788
0,1,1,2661000,16,14.7942125499598,2.77258872223978
0,1,1,2379654,18,14.682465656928,2.89037175789616
0,1,2,1435000,20,14.1766754071759,2.99573227355399
0,1,2,719400,16,13.4861728102437,2.77258872223978
0,1,1,14109,12,9.55456817061316,2.484906649788
0,1,1,57000,12,10.9508065468167,2.484906649788
0,1,2,777000,16,13.5631956293498,2.77258872223978
0,1,1,1994467,16,14.5058874046906,2.77258872223978
0,1,2,850500,12,13.6535796908181,2.484906649788
0,1,2,1482000,17,14.2089030848382,2.83321334405622
0,1,2,1700,14,7.43838353004431,2.63905732961526
0,1,1,3100,11,8.03915739047324,2.39789527279837
0,1,1,675500,16,13.4232084363824,2.77258872223978
0,1,1,177100,12,12.0844698237709,2.484906649788
0,1,2,1402000,18,14.1534103465767,2.89037175789616
0,1,2,16449398,18,16.6157994387613,2.89037175789616
0,1,1,1166000,12,13.9690896458926,2.484906649788
0,1,1,10000,14,9.21034037197618,2.63905732961526
0,1,1,167000,12,12.0257490913989,2.484906649788
0,1,2,5175484,16,15.4594434193124,2.77258872223978
0,1,2,10640,14,9.27237576289563,2.63905732961526
0,1,2,1653000,18,14.3181023768032,2.89037175789616
0,0,1,441000,13,12.996800154429,2.56494935746154
0,0,1,868000,13,13.6739469936425,2.56494935746154
0,0,2,3362937,18,15.0283252572731,2.89037175789616
0,0,2,1707254,16,14.3503967897698,2.77258872223978
0,1,2,13000,11,9.47270463644367,2.39789527279837
1,1,2,16449398,12,16.6157994387613,2.484906649788
0,1,2,16449398,16,16.6157994387613,2.77258872223978
0,1,2,611500,17,13.3236702341094,2.83321334405622
0,1,2,595000,17,13.2963166845278,2.83321334405622
1,1,1,564000,15,13.2428095304802,2.70805020110221
1,1,2,16449398,16,16.6157994387613,2.77258872223978
0,1,1,442500,13,13.0001957434301,2.56494935746154
0,1,1,1832500,13,14.4211917127429,2.56494935746154
0,1,2,657200,17,13.3957436651453,2.83321334405622
0,1,1,16449398,19,16.6157994387613,2.94443897916644
0,1,2,1832000,13,14.4209188242162,2.56494935746154
0,0,2,8000,12,8.98719682066197,2.484906649788
0,1,1,634200,16,13.3601196410864,2.77258872223978
0,1,2,62000,16,11.0348896640272,2.77258872223978
0,1,2,22200,12,10.0078475678604,2.484906649788
0,1,2,228275,12,12.3383063214845,2.484906649788
0,1,2,1508900,17,14.2268914665017,2.83321334405622
0,1,2,43000,14,10.6689553946757,2.63905732961526
0,1,1,112500,14,11.6307085006266,2.63905732961526
0,1,1,440000,15,12.9945300058944,2.70805020110221
0,1,1,77000,15,11.2515607008358,2.70805020110221
0,1,2,8500,12,9.04782144247841,2.484906649788
1,1,2,393900,17,12.883852348959,2.83321334405622
0,1,1,3698449,12,15.1234241005409,2.484906649788
0,1,1,57300,12,10.9560559027028,2.484906649788
0,1,1,220000,14,12.3013828253345,2.63905732961526
1,1,2,3356281,20,15.0263440736957,2.99573227355399
0,1,1,354,12,5.86929691313377,2.484906649788
0,1,2,65500,15,11.0898054216233,2.70805020110221
0,1,2,120000,13,11.6952470217642,2.56494935746154
1,1,2,15400,13,9.64212278840172,2.56494935746154
0,1,1,29200,12,10.2819239882564,2.484906649788
0,1,2,299000,19,12.6081988523728,2.94443897916644
0,1,2,1484000,17,14.2102517027095,2.83321334405622
0,1,1,1969000,12,14.4930363576213,2.484906649788
0,1,2,765000,12,13.5476311128087,2.484906649788
0,1,2,104000,12,11.5521461781235,2.484906649788
0,1,2,780000,20,13.5670491986658,2.99573227355399
0,1,2,2272816,16,14.6365301492721,2.77258872223978
0,1,1,743000,18,13.5184513236999,2.89037175789616
0,1,2,779000,18,13.5657663248529,2.89037175789616
0,1,2,1107050,12,13.9172093777891,2.484906649788
0,1,2,155000,12,11.9511803959014,2.484906649788
1,1,2,309500,12,12.6427133711068,2.484906649788
0,1,2,2300,12,7.74066440191724,2.484906649788
0,1,1,330000,12,12.7068479334427,2.484906649788
0,1,2,24500,13,10.1064283965328,2.56494935746154
0,1,2,112965,14,11.6348333152036,2.63905732961526
0,1,1,140000,12,11.8493977015914,2.484906649788
0,1,1,996000,18,13.8115025365667,2.89037175789616
0,1,2,432050,15,12.9762966012695,2.70805020110221
0,1,2,995000,12,13.8104980161407,2.484906649788
0,1,2,921000,20,13.7332153152374,2.99573227355399
0,1,2,9100,12,9.11602969250494,2.484906649788
0,1,2,441000,16,12.996800154429,2.77258872223978
0,1,1,327200,13,12.6983268837107,2.56494935746154
0,1,1,12000,12,9.39266192877014,2.484906649788
0,1,1,165900,12,12.0191404761785,2.484906649788
1,1,2,386500,16,12.8648871470096,2.77258872223978
0,1,1,178500,14,12.0923438802018,2.63905732961526
0,1,1,320600,14,12.6779495191576,2.63905732961526
0,1,2,423000,18,12.9551274580284,2.89037175789616
0,1,1,89000,12,11.3963916487143,2.484906649788
0,1,1,486700,12,13.0954031958215,2.484906649788
0,1,2,843500,12,13.6453151809682,2.484906649788
1,1,1,327000,12,12.6977154498794,2.484906649788
1,1,1,644300,12,13.3759197351267,2.484906649788
0,1,2,480000,14,13.0815413828841,2.63905732961526
0,1,2,261313,14,12.4734742015149,2.63905732961526
0,1,1,597000,19,13.2996723923747,2.94443897916644
0,1,1,442400,12,12.9999697291903,2.484906649788
0,1,1,639100,14,13.3678162156384,2.63905732961526
0,1,1,100,14,4.60517018598809,2.63905732961526
0,1,2,203511,13,12.223475336458,2.56494935746154
0,1,1,209000,12,12.2500895309469,2.484906649788
0,1,2,75600,12,11.2332115621676,2.484906649788
1,1,2,1205700,14,14.0025708691054,2.63905732961526
0,1,1,310000,16,12.6443275764613,2.77258872223978
0,1,1,8300,12,9.02401079378469,2.484906649788
0,1,2,334000,16,12.7188962719588,2.77258872223978
0,1,2,4166627,16,15.2426173935591,2.77258872223978
0,1,2,702000,15,13.4616886830079,2.70805020110221
0,1,1,352000,14,12.7713864545802,2.63905732961526
0,1,2,375000,12,12.8346813049525,2.484906649788
0,1,1,147300,16,11.9002266024507,2.77258872223978
0,1,1,219100,17,12.2972835255836,2.83321334405622
0,1,2,2302000,19,14.649288868264,2.94443897916644
0,1,2,743600,16,13.5192585348294,2.77258872223978
1,1,1,471000,14,13.0626133729986,2.63905732961526
0,1,1,16449398,15,16.6157994387613,2.70805020110221
0,1,2,264500,12,12.4855965302805,2.484906649788
0,1,1,397000,12,12.8916915596693,2.484906649788
0,1,2,499000,12,13.1203613747337,2.484906649788
0,1,1,189000,12,12.1495022940418,2.484906649788
0,1,1,7800,12,8.96187901267768,2.484906649788
0,1,2,46000,12,10.7363966754712,2.484906649788
0,1,2,277000,16,12.5317727851695,2.77258872223978
0,1,1,94657,12,11.4580151105853,2.484906649788
1,1,2,1591555,18,14.2802220836997,2.89037175789616
0,1,1,151500,14,11.9283409039316,2.63905732961526
0,1,2,298000,12,12.6048487654875,2.484906649788
0,1,2,165000,12,12.0137007528827,2.484906649788
0,1,2,392000,12,12.8790171187726,2.484906649788
0,1,2,968000,14,13.7829873662587,2.63905732961526
0,1,1,322000,12,12.6823068245265,2.484906649788
0,1,2,514000,12,13.1499785444373,2.484906649788
0,1,1,477654,13,13.0766418999958,2.56494935746154
0,1,2,1328700,14,14.0997115785794,2.63905732961526
0,1,2,529000,13,13.1787437108404,2.56494935746154
0,1,2,42500,15,10.6572593549125,2.70805020110221
0,1,2,732000,12,13.5035357929434,2.484906649788
0,1,1,243100,12,12.4012281603042,2.484906649788
0,1,2,800800,19,13.5933665069831,2.94443897916644
1,1,1,3806751,12,15.1522866273942,2.484906649788
0,1,1,19400,12,9.87302834505142,2.484906649788
0,1,2,16449398,16,16.6157994387613,2.77258872223978
0,1,1,493000,16,13.1082644530248,2.77258872223978
0,1,1,277500,16,12.5335762121686,2.77258872223978
0,1,1,16449398,19,16.6157994387613,2.94443897916644
